match_id,team,opponent,team_xg,opp_xg,xg_diff,shots,outcome
3890432,Wolfsburg,Schalke 04,0.740058,0.621452,0.11860603,14,Loss
3890435,Borussia Dortmund,Hertha Berlin,0.48554397,0.704548,0.21900403,10,Draw
3890435,Hertha Berlin,Borussia Dortmund,0.704548,0.48554397,0.21900403,10,Draw
3890444,Bayer Leverkusen,Darmstadt 98,1.4332956,1.3372974,0.09599817,13,Win
3890444,Darmstadt 98,Bayer Leverkusen,1.3372974,1.4332956,0.09599817,14,Loss
3890451,Hertha Berlin,Wolfsburg,0.9771945,0.99884367,0.021649182,9,Draw
3890451,Wolfsburg,Hertha Berlin,0.99884367,0.9771945,0.021649182,13,Draw
3890454,Augsburg,Hannover 96,0.82553494,0.5866423,0.23889261,11,Win
3890454,Hannover 96,Augsburg,0.5866423,0.82553494,0.23889261,16,Loss
3890457,FC Köln,Hertha Berlin,0.87517923,0.88982475,0.014645517,14,Loss
3890457,Hertha Berlin,FC Köln,0.88982475,0.87517923,0.014645517,11,Win
3890458,Bayern Munich,Wolfsburg,1.0600785,0.9945159,0.065562606,14,Win
3890458,Wolfsburg,Bayern Munich,0.9945159,1.0600785,0.065562606,12,Loss
3890461,Hamburger SV,Ingolstadt,0.88153446,0.6712653,0.21026915,7,Draw
3890461,Ingolstadt,Hamburger SV,0.6712653,0.88153446,0.21026915,12,Draw
3890462,Augsburg,Borussia Mönchengladbach,1.6547861,1.7781866,0.12340045,24,Draw
3890462,Borussia Mönchengladbach,Augsburg,1.7781866,1.6547861,0.12340045,9,Draw
3890467,FC Köln,Ingolstadt,0.76311773,0.83180887,0.068691134,8,Draw
3890467,Ingolstadt,FC Köln,0.83180887,0.76311773,0.068691134,14,Draw
3890469,Augsburg,Hoffenheim,1.7155991,1.6637475,0.05185151,14,Loss
3890469,Hoffenheim,Augsburg,1.6637475,1.7155991,0.05185151,14,Win
3890474,Bayern Munich,FSV Mainz 05,0.91384035,0.8221055,0.09173483,17,Loss
3890474,FSV Mainz 05,Bayern Munich,0.8221055,0.91384035,0.09173483,5,Win
3890480,FC Köln,Schalke 04,1.8139287,1.9954085,0.18147981,16,Loss
3890480,Schalke 04,FC Köln,1.9954085,1.8139287,0.18147981,17,Win
3890482,Darmstadt 98,FSV Mainz 05,0.8400267,1.0493091,0.20928246,15,Draw
3890482,FSV Mainz 05,Darmstadt 98,1.0493091,0.8400267,0.20928246,11,Draw
3890484,Hertha Berlin,Schalke 04,1.5559613,1.3466243,0.209337,17,Win
3890484,Schalke 04,Hertha Berlin,1.3466243,1.5559613,0.209337,16,Loss
3890487,Augsburg,Darmstadt 98,1.352479,1.2422909,0.11018813,16,Draw
3890487,Darmstadt 98,Augsburg,1.2422909,1.352479,0.11018813,11,Draw
3890490,FC Köln,Hannover 96,1.052293,0.83876616,0.21352679,11,Win
3890490,Hannover 96,FC Köln,0.83876616,1.052293,0.21352679,17,Loss
3890492,Bayer Leverkusen,Hamburger SV,1.1164173,1.2839622,0.16754496,13,Win
3890492,Hamburger SV,Bayer Leverkusen,1.2839622,1.1164173,0.16754496,10,Loss
3890495,Bayern Munich,FC Köln,0.48915705,0.42936605,0.059791,6,Win
3890495,FC Köln,Bayern Munich,0.42936605,0.48915705,0.059791,6,Loss
3890496,Hertha Berlin,Ingolstadt,0.93300384,0.77607566,0.15692818,7,Win
3890496,Ingolstadt,Hertha Berlin,0.77607566,0.93300384,0.15692818,9,Loss
3890498,Darmstadt 98,Wolfsburg,1.2822282,1.268381,0.013847232,11,Draw
3890498,Wolfsburg,Darmstadt 98,1.268381,1.2822282,0.013847232,19,Draw
3890501,Augsburg,Borussia Dortmund,1.407555,1.5880136,0.18045866,7,Loss
3890501,Borussia Dortmund,Augsburg,1.5880136,1.407555,0.18045866,13,Win
3890502,Bayer Leverkusen,Wolfsburg,0.74936914,0.8896426,0.14027345,12,Win
3890502,Wolfsburg,Bayer Leverkusen,0.8896426,0.74936914,0.14027345,10,Loss
3890515,Darmstadt 98,Hamburger SV,0.83350205,0.7958294,0.03767264,9,Win
3890515,Hamburger SV,Darmstadt 98,0.7958294,0.83350205,0.03767264,10,Loss
3890516,Bayern Munich,VfB Stuttgart,0.71131533,0.97438955,0.26307422,13,Win
3890516,VfB Stuttgart,Bayern Munich,0.97438955,0.71131533,0.26307422,9,Loss
3890519,Bayer Leverkusen,FC Köln,0.9316172,0.8359123,0.09570491,12,Win
3890519,FC Köln,Bayer Leverkusen,0.8359123,0.9316172,0.09570491,17,Loss
3890521,Bayer Leverkusen,Eintracht Frankfurt,1.106188,1.0195333,0.08665478,12,Win
3890521,Eintracht Frankfurt,Bayer Leverkusen,1.0195333,1.106188,0.08665478,10,Loss
3890524,Hertha Berlin,Hoffenheim,1.4067067,1.3354563,0.07125044,10,Loss
3890524,Hoffenheim,Hertha Berlin,1.3354563,1.4067067,0.07125044,17,Win
3890527,FC Köln,FSV Mainz 05,1.2398226,1.3619374,0.12211478,12,Win
3890527,FSV Mainz 05,FC Köln,1.3619374,1.2398226,0.12211478,18,Loss
3890532,Hannover 96,Ingolstadt,0.921606,0.7326323,0.18897372,13,Draw
3890532,Ingolstadt,Hannover 96,0.7326323,0.921606,0.18897372,9,Draw
3890533,Bayern Munich,Hertha Berlin,0.33838174,0.34631744,0.007935703,6,Win
3890533,Hertha Berlin,Bayern Munich,0.34631744,0.33838174,0.007935703,8,Loss
3890535,Augsburg,Wolfsburg,1.3741928,1.1672573,0.20693552,8,Win
3890535,Wolfsburg,Augsburg,1.1672573,1.3741928,0.20693552,19,Loss
3890536,Borussia Mönchengladbach,Hoffenheim,3.0398397,2.756695,0.2831447,24,Win
3890536,Hoffenheim,Borussia Mönchengladbach,2.756695,3.0398397,0.2831447,14,Loss
3890544,Hoffenheim,Ingolstadt,1.8430488,1.8401449,0.0029039383,10,Win
3890544,Ingolstadt,Hoffenheim,1.8401449,1.8430488,0.0029039383,15,Loss
3890554,FC Köln,Werder Bremen,0.7320074,0.7169439,0.015063465,9,Draw
3890554,Werder Bremen,FC Köln,0.7169439,0.7320074,0.015063465,13,Draw
3890555,Darmstadt 98,Hertha Berlin,1.0361671,1.1099404,0.073773265,8,Win
3890555,Hertha Berlin,Darmstadt 98,1.1099404,1.0361671,0.073773265,17,Loss
3890558,FSV Mainz 05,Hertha Berlin,1.0649207,0.8475037,0.21741694,7,Draw
3890558,Hertha Berlin,FSV Mainz 05,0.8475037,1.0649207,0.21741694,11,Draw
3890562,Borussia Dortmund,FC Köln,1.2244635,1.3084682,0.08400476,13,Draw
3890562,FC Köln,Borussia Dortmund,1.3084682,1.2244635,0.08400476,6,Draw
3890563,Bayer Leverkusen,Ingolstadt,3.4965765,3.241811,0.2547655,10,Win
3890563,Ingolstadt,Bayer Leverkusen,3.241811,3.4965765,0.2547655,21,Loss
3893804,Norway Women's,Switzerland Women's,1.2123288,0.9484051,0.2639237,15,Draw
3893804,Switzerland Women's,Norway Women's,0.9484051,1.2123288,0.2639237,8,Draw
3893815,Brazil Women's,France Women's,0.95003223,0.9078841,0.042148113,11,Loss
3893815,France Women's,Brazil Women's,0.9078841,0.95003223,0.042148113,20,Win
3895052,Bayer Leverkusen,RB Leipzig,1.5233642,1.72211,0.19874585,11,Win
3895052,RB Leipzig,Bayer Leverkusen,1.72211,1.5233642,0.19874585,14,Loss
3895074,Bayer Leverkusen,Bayern Munich,2.2180567,2.2095244,0.008532286,13,Draw
3895074,Bayern Munich,Bayer Leverkusen,2.2095244,2.2180567,0.008532286,16,Draw
3895134,Bayer Leverkusen,Hoffenheim,1.2744762,1.4835105,0.20903432,10,Win
3895134,Hoffenheim,Bayer Leverkusen,1.4835105,1.2744762,0.20903432,12,Loss
3895250,Bayer Leverkusen,FSV Mainz 05,1.1127182,1.1411722,0.028453946,17,Win
3895250,FSV Mainz 05,Bayer Leverkusen,1.1411722,1.1127182,0.028453946,13,Loss
3895320,Bayer Leverkusen,VfB Stuttgart,1.6525241,1.7994423,0.14691818,14,Draw
3895320,VfB Stuttgart,Bayer Leverkusen,1.7994423,1.6525241,0.14691818,11,Draw
3900494,Bordeaux,Gazélec Ajaccio,0.21969509,0.49332297,0.27362788,7,Loss
3900494,Gazélec Ajaccio,Bordeaux,0.49332297,0.21969509,0.27362788,8,Win
3900496,Montpellier,Toulouse,0.39928982,0.69297004,0.29368022,7,Draw
3900496,Toulouse,Montpellier,0.69297004,0.39928982,0.29368022,10,Draw
3900499,Marseille,Nantes,0.9717727,0.83801746,0.1337552,12,Win
3900499,Nantes,Marseille,0.83801746,0.9717727,0.1337552,12,Loss
3900505,Caen,Guingamp,1.3202832,1.3751439,0.05486071,16,Win
3900505,Guingamp,Caen,1.3751439,1.3202832,0.05486071,12,Loss
3900508,AS Monaco,Bordeaux,1.3914628,1.2782053,0.11325753,14,Loss
3900508,Bordeaux,AS Monaco,1.2782053,1.3914628,0.11325753,10,Win
3900514,Guingamp,Toulouse,1.2665895,1.3463349,0.07974541,7,Win
3900514,Toulouse,Guingamp,1.3463349,1.2665895,0.07974541,15,Loss
3900518,Angers,Caen,0.6409556,0.41243964,0.22851598,11,Draw
3900518,Caen,Angers,0.41243964,0.6409556,0.22851598,13,Draw
3900519,Bordeaux,Rennes,2.2515848,2.122126,0.12945867,8,Draw
3900519,Rennes,Bordeaux,2.122126,2.2515848,0.12945867,8,Draw
3900523,Rennes,Stade de Reims,1.0954136,0.90424347,0.1911701,11,Draw
3900523,Stade de Reims,Rennes,0.90424347,1.0954136,0.1911701,12,Draw
3900524,Gazélec Ajaccio,Lorient,1.2203997,0.9895174,0.23088235,18,Draw
3900524,Lorient,Gazélec Ajaccio,0.9895174,1.2203997,0.23088235,5,Draw
3900535,Lille,Saint-Étienne,0.45121285,0.3721311,0.079081744,15,Win
3900535,Saint-Étienne,Lille,0.3721311,0.45121285,0.079081744,9,Loss
3900539,Marseille,Rennes,0.8232974,0.7381672,0.085130155,11,Win
3900539,Rennes,Marseille,0.7381672,0.8232974,0.085130155,10,Loss
3900545,Angers,Lyon,0.71785986,0.93311644,0.21525657,9,Win
3900545,Lyon,Angers,0.93311644,0.71785986,0.21525657,14,Loss
3900546,Gazélec Ajaccio,Nantes,1.6883218,1.3937466,0.2945752,26,Draw
3900546,Nantes,Gazélec Ajaccio,1.3937466,1.6883218,0.2945752,11,Draw
3900548,Bordeaux,Guingamp,0.79301316,0.6587573,0.13425583,14,Win
3900548,Guingamp,Bordeaux,0.6587573,0.79301316,0.13425583,9,Loss
3900559,Gazélec Ajaccio,Marseille,1.2428228,1.458719,0.21589625,10,Draw
3900559,Marseille,Gazélec Ajaccio,1.458719,1.2428228,0.21589625,11,Draw
3900560,Montpellier,OGC Nice,0.7461668,0.6415945,0.104572296,10,Loss
3900560,OGC Nice,Montpellier,0.6415945,0.7461668,0.104572296,10,Win
3900561,Lille,Toulouse,1.3832271,1.1247523,0.25847483,24,Draw
3900561,Toulouse,Lille,1.1247523,1.3832271,0.25847483,7,Draw
3900563,Guingamp,Rennes,0.84349066,0.9652523,0.12176162,13,Loss
3900563,Rennes,Guingamp,0.9652523,0.84349066,0.12176162,9,Win
3900566,Bastia,Stade de Reims,0.6878728,0.78586346,0.09799063,8,Win
3900566,Stade de Reims,Bastia,0.78586346,0.6878728,0.09799063,12,Loss
3900571,Lorient,Rennes,0.8530533,0.76345044,0.08960283,6,Draw
3900571,Rennes,Lorient,0.76345044,0.8530533,0.08960283,12,Draw
3900573,Angers,Caen,0.94610184,0.8197497,0.12635213,13,Win
3900573,Caen,Angers,0.8197497,0.94610184,0.12635213,17,Loss
3900578,Lille,OGC Nice,0.74381036,0.6220701,0.12174028,10,Draw
3900578,OGC Nice,Lille,0.6220701,0.74381036,0.12174028,9,Draw
3900585,Paris Saint-Germain,Toulouse,0.90445083,0.651764,0.25268686,12,Win
3900585,Toulouse,Paris Saint-Germain,0.651764,0.90445083,0.25268686,9,Loss
3900588,AS Monaco,Lorient,0.6789292,0.7152875,0.036358297,6,Win
3900588,Lorient,AS Monaco,0.7152875,0.6789292,0.036358297,8,Loss
3900594,Bordeaux,Nantes,0.733941,0.9925897,0.2586487,8,Draw
3900594,Nantes,Bordeaux,0.9925897,0.733941,0.2586487,9,Draw
3900602,Lorient,Stade de Reims,1.4439213,1.6055781,0.16165674,9,Win
3900602,Stade de Reims,Lorient,1.6055781,1.4439213,0.16165674,12,Loss
3900605,Bastia,Lyon,0.7113211,1.0007361,0.289415,7,Win
3900605,Lyon,Bastia,1.0007361,0.7113211,0.289415,9,Loss
3900606,Nantes,Troyes,0.76903725,0.800054,0.031016767,10,Win
3900606,Troyes,Nantes,0.800054,0.76903725,0.031016767,13,Loss
3900610,Marseille,Montpellier,0.22861096,0.4929864,0.26437545,4,Win
3900610,Montpellier,Marseille,0.4929864,0.22861096,0.26437545,12,Loss
3900614,Caen,Lille,0.4663953,0.6071615,0.14076623,10,Loss
3900614,Lille,Caen,0.6071615,0.4663953,0.14076623,12,Win
3900619,Rennes,Saint-Étienne,0.7041311,0.41625655,0.28787458,5,Loss
3900619,Saint-Étienne,Rennes,0.41625655,0.7041311,0.28787458,13,Win
3900620,Caen,Stade de Reims,1.4123652,1.515413,0.10304785,16,Loss
3900620,Stade de Reims,Caen,1.515413,1.4123652,0.10304785,12,Win
3900623,Lorient,Montpellier,0.5229609,0.707788,0.18482709,6,Draw
3900623,Montpellier,Lorient,0.707788,0.5229609,0.18482709,11,Draw
3900624,Angers,Lyon,0.60264444,0.5385622,0.064082265,6,Loss
3900624,Lyon,Angers,0.5385622,0.60264444,0.064082265,9,Win
3900628,Lille,Rennes,1.2356094,1.0866538,0.14895558,16,Draw
3900628,Rennes,Lille,1.0866538,1.2356094,0.14895558,10,Draw
3900630,Angers,Rennes,0.8292106,0.93928105,0.11007047,10,Loss
3900630,Rennes,Angers,0.93928105,0.8292106,0.11007047,10,Win
3901150,Marseille,Saint-Étienne,0.5508535,0.84939796,0.29854447,8,Draw
3901150,Saint-Étienne,Marseille,0.84939796,0.5508535,0.29854447,15,Draw
3901151,Lille,Lyon,0.7857719,1.0273457,0.24157375,11,Win
3901151,Lyon,Lille,1.0273457,0.7857719,0.24157375,12,Loss
3901161,Caen,Saint-Étienne,1.394752,1.2638824,0.13086963,16,Win
3901161,Saint-Étienne,Caen,1.2638824,1.394752,0.13086963,15,Loss
3901172,Bastia,Nantes,0.35330766,0.44382384,0.09051618,5,Draw
3901172,Nantes,Bastia,0.44382384,0.35330766,0.09051618,8,Draw
3901174,AS Monaco,Stade de Reims,1.4483849,1.3751442,0.07324064,12,Draw
3901174,Stade de Reims,AS Monaco,1.3751442,1.4483849,0.07324064,10,Draw
3901177,Bastia,Lille,0.8146224,0.96751577,0.15289336,10,Loss
3901177,Lille,Bastia,0.96751577,0.8146224,0.15289336,9,Win
3901184,Marseille,Rennes,1.4260024,1.4699804,0.043977976,14,Loss
3901184,Rennes,Marseille,1.4699804,1.4260024,0.043977976,13,Win
3901192,Bastia,Bordeaux,0.9793605,1.0566787,0.07731813,8,Draw
3901192,Bordeaux,Bastia,1.0566787,0.9793605,0.07731813,12,Draw
3901193,AS Monaco,Paris Saint-Germain,2.0699904,2.2382379,0.16824746,12,Win
3901193,Paris Saint-Germain,AS Monaco,2.2382379,2.0699904,0.16824746,23,Loss
3901197,Guingamp,Montpellier,0.76292014,0.46767792,0.29524222,10,Draw
3901197,Montpellier,Guingamp,0.46767792,0.76292014,0.29524222,12,Draw
3901198,Angers,Troyes,1.0116307,1.1604835,0.14885283,18,Win
3901198,Troyes,Angers,1.1604835,1.0116307,0.14885283,12,Loss
3901203,Lille,Nantes,0.72875124,0.44595218,0.28279907,11,Win
3901203,Nantes,Lille,0.44595218,0.72875124,0.28279907,13,Loss
3901209,Angers,Gazélec Ajaccio,0.19168991,0.15494998,0.03673993,7,Draw
3901209,Gazélec Ajaccio,Angers,0.15494998,0.19168991,0.03673993,3,Draw
3901211,Bordeaux,Marseille,0.5585171,0.44315755,0.115359545,9,Draw
3901211,Marseille,Bordeaux,0.44315755,0.5585171,0.115359545,7,Draw
3901215,Gazélec Ajaccio,Lille,1.3579011,1.6208416,0.26294053,14,Loss
3901215,Lille,Gazélec Ajaccio,1.6208416,1.3579011,0.26294053,14,Win
3901222,Montpellier,Nantes,0.54102695,0.60473573,0.06370878,11,Win
3901222,Nantes,Montpellier,0.60473573,0.54102695,0.06370878,10,Loss
3901225,Lyon,Toulouse,1.7391846,1.7846797,0.045495033,12,Win
3901225,Toulouse,Lyon,1.7846797,1.7391846,0.045495033,9,Loss
3901229,Caen,Guingamp,0.75641257,0.7515033,0.004909277,12,Draw
3901229,Guingamp,Caen,0.7515033,0.75641257,0.004909277,11,Draw
3901230,Bastia,Gazélec Ajaccio,1.2372205,1.3592185,0.12199795,17,Loss
3901230,Gazélec Ajaccio,Bastia,1.3592185,1.2372205,0.12199795,8,Win
3901235,Gazélec Ajaccio,Lyon,0.36054465,0.29130265,0.069242,6,Loss
3901235,Lyon,Gazélec Ajaccio,0.29130265,0.36054465,0.069242,6,Win
3901238,AS Monaco,Guingamp,1.0835193,0.8250171,0.25850224,16,Win
3901238,Guingamp,AS Monaco,0.8250171,1.0835193,0.25850224,9,Loss
3901240,Lille,Lorient,0.82155734,0.6156238,0.20593357,14,Win
3901240,Lorient,Lille,0.6156238,0.82155734,0.20593357,13,Loss
3901245,Bordeaux,Lorient,1.0069247,0.88819146,0.11873329,11,Win
3901245,Lorient,Bordeaux,0.88819146,1.0069247,0.11873329,10,Loss
3901262,Bordeaux,Caen,1.1483028,1.26971,0.12140715,11,Loss
3901262,Caen,Bordeaux,1.26971,1.1483028,0.12140715,10,Win
3901736,Australia Women's,Denmark Women's,0.83442414,0.6248664,0.20955771,10,Win
3901736,Denmark Women's,Australia Women's,0.6248664,0.83442414,0.20955771,13,Loss
3902968,Australia Women's,France Women's,9.782631,9.498576,0.28405476,26,Draw
3902968,France Women's,Australia Women's,9.498576,9.782631,0.28405476,32,Draw
3904629,Australia Women's,England Women's,1.1424423,1.0527788,0.089663506,12,Loss
3904629,England Women's,Australia Women's,1.0527788,1.1424423,0.089663506,15,Win
3920384,Côte d'Ivoire,Guinea-Bissau,0.7068962,0.52961475,0.17728144,10,Win
3920384,Guinea-Bissau,Côte d'Ivoire,0.52961475,0.7068962,0.17728144,10,Loss
3920389,Cameroon,Guinea,0.8791736,0.7102197,0.1689539,13,Draw
3920389,Guinea,Cameroon,0.7102197,0.8791736,0.1689539,6,Draw
3920399,Cape Verde Islands,Mozambique,0.5990379,0.3310106,0.26802728,11,Win
3920399,Mozambique,Cape Verde Islands,0.3310106,0.5990379,0.26802728,8,Loss
3920413,Cameroon,Gambia,1.3671997,1.296467,0.07073271,13,Win
3920413,Gambia,Cameroon,1.296467,1.3671997,0.07073271,15,Loss
3920414,Angola,Burkina Faso,0.8842662,0.9952472,0.11098099,6,Win
3920414,Burkina Faso,Angola,0.9952472,0.8842662,0.11098099,20,Loss
3920415,Algeria,Mauritania,1.1864072,1.328286,0.14187884,16,Loss
3920415,Mauritania,Algeria,1.328286,1.1864072,0.14187884,17,Win
3920417,Mali,Namibia,0.68121314,0.6561558,0.025057316,11,Draw
3920417,Namibia,Mali,0.6561558,0.68121314,0.025057316,5,Draw
3922240,Congo DR,Egypt,8.626787,8.424149,0.20263863,21,Draw
3922240,Egypt,Congo DR,8.424149,8.626787,0.20263863,20,Draw
3922242,Côte d'Ivoire,Senegal,5.038095,5.23541,0.19731522,13,Draw
3922242,Senegal,Côte d'Ivoire,5.23541,5.038095,0.19731522,18,Draw
3922838,Congo DR,Côte d'Ivoire,0.8260835,0.84956115,0.023477674,7,Loss
3922838,Côte d'Ivoire,Congo DR,0.84956115,0.8260835,0.023477674,14,Win
3930168,Germany,Hungary,1.4836929,1.2280333,0.25565958,19,Win
3930168,Hungary,Germany,1.2280333,1.4836929,0.25565958,11,Loss
3930169,Scotland,Switzerland,0.7718826,0.9901536,0.21827102,12,Draw
3930169,Switzerland,Scotland,0.9901536,0.7718826,0.21827102,11,Draw
3930170,Serbia,Slovenia,1.4613308,1.5521661,0.09083533,15,Draw
3930170,Slovenia,Serbia,1.5521661,1.4613308,0.09083533,12,Draw
3930182,Denmark,Serbia,0.55153245,0.32444245,0.22709,10,Draw
3930182,Serbia,Denmark,0.32444245,0.55153245,0.22709,5,Draw
3930183,Romania,Slovakia,1.1219381,0.84474283,0.27719527,9,Draw
3930183,Slovakia,Romania,0.84474283,1.1219381,0.27719527,13,Draw
3930184,Czech Republic,Turkey,1.4103225,1.2175437,0.19277883,12,Loss
3930184,Turkey,Czech Republic,1.2175437,1.4103225,0.19277883,18,Win
3938645,Belgium,Ukraine,0.63398457,0.70917,0.07518542,12,Draw
3938645,Ukraine,Belgium,0.70917,0.63398457,0.07518542,14,Draw
3939975,Colombia,Paraguay,0.6219208,0.8275966,0.20567578,11,Win
3939975,Paraguay,Colombia,0.8275966,0.6219208,0.20567578,11,Loss
3939981,Panama,United States,0.73078257,0.91427857,0.183496,13,Win
3939981,United States,Panama,0.91427857,0.73078257,0.183496,6,Loss
3939985,Canada,Chile,0.6994939,0.4540093,0.24548459,9,Draw
3939985,Chile,Canada,0.4540093,0.6994939,0.24548459,8,Draw
3940878,Italy,Switzerland,0.72565794,0.78235674,0.0566988,11,Loss
3940878,Switzerland,Italy,0.78235674,0.72565794,0.0566988,16,Win
3941017,England,Slovakia,1.5867405,1.5478472,0.038893342,16,Win
3941017,Slovakia,England,1.5478472,1.5867405,0.038893342,13,Loss
3942226,Germany,Spain,1.6290746,1.5340543,0.095020294,23,Loss
3942226,Spain,Germany,1.5340543,1.6290746,0.095020294,19,Win
3942227,England,Switzerland,4.454541,4.335407,0.119134426,18,Draw
3942227,Switzerland,England,4.335407,4.454541,0.119134426,16,Draw
3942228,Argentina,Ecuador,4.776738,4.5225277,0.25421047,13,Draw
3942228,Ecuador,Argentina,4.5225277,4.776738,0.25421047,13,Draw
3943077,Argentina,Colombia,1.0827016,0.9881783,0.09452325,11,Win
3943077,Colombia,Argentina,0.9881783,1.0827016,0.09452325,19,Loss
3998836,Iceland Women's,WNT Finland,0.99698293,0.7670288,0.22995412,13,Loss
3998836,WNT Finland,Iceland Women's,0.7670288,0.99698293,0.22995412,16,Win
3998844,Iceland Women's,Switzerland Women's,0.6016562,0.7690063,0.16735011,12,Loss
3998844,Switzerland Women's,Iceland Women's,0.7690063,0.6016562,0.16735011,15,Win
3998852,Switzerland Women's,WNT Finland,1.2001567,1.0846083,0.11554837,16,Draw
3998852,WNT Finland,Switzerland Women's,1.0846083,1.2001567,0.11554837,6,Draw
3998854,Belgium Women's,Portugal Women's,2.0625412,2.0108397,0.051701546,13,Win
3998854,Portugal Women's,Belgium Women's,2.0108397,2.0625412,0.051701546,20,Loss
4018354,Italy Women's,Norway Women's,1.5972445,1.8954176,0.29817307,14,Win
4018354,Norway Women's,Italy Women's,1.8954176,1.5972445,0.29817307,10,Loss
4018355,England Women's,Sweden Women's,7.395617,7.213724,0.18189287,25,Draw
4018355,Sweden Women's,England Women's,7.213724,7.395617,0.18189287,20,Draw
