match_id,team,position_bin,progressive_distance,team_progressive_distance,progressive_distance_share,outcome,outcome_binary
3900539,Rennes,Center Back,1180.7,4746.6,0.24874645,Loss,Non-Win
3900539,Rennes,Central Midfield,919.1,4746.6,0.19363333,Loss,Non-Win
3900539,Rennes,Defensive Midfield,249.79999,4746.6,0.05262714,Loss,Non-Win
3900539,Rennes,Fullback,990.10004,4746.6,0.20859142,Loss,Non-Win
3900539,Rennes,Goalkeeper,742.0,4746.6,0.15632242,Loss,Non-Win
3900539,Rennes,Striker,115.09998,4746.6,0.024248932,Loss,Non-Win
3900539,Rennes,Wide Forward,549.8,4746.6,0.11583027,Loss,Non-Win
3900545,Angers,Center Back,696.3,5918.5,0.11764805,Win,Win
3900545,Angers,Central Midfield,911.2,5918.5,0.15395793,Win,Win
3900545,Angers,Defensive Midfield,515.3,5918.5,0.08706598,Win,Win
3900545,Angers,Fullback,1092.7,5918.5,0.18462448,Win,Win
3900545,Angers,Goalkeeper,1478.6,5918.5,0.2498268,Win,Win
3900545,Angers,Striker,324.8,5918.5,0.054878768,Win,Win
3900545,Angers,Wide Forward,899.6,5918.5,0.15199797,Win,Win
3900545,Lyon,Attacking Midfield,168.8,5519.2,0.030584142,Loss,Non-Win
3900545,Lyon,Center Back,1369.0,5519.2,0.24804318,Loss,Non-Win
3900545,Lyon,Central Midfield,1374.9,5519.2,0.24911219,Loss,Non-Win
3900545,Lyon,Defensive Midfield,537.6,5519.2,0.09740541,Loss,Non-Win
3900545,Lyon,Fullback,669.19995,5519.2,0.121249445,Loss,Non-Win
3900545,Lyon,Goalkeeper,565.8,5519.2,0.10251485,Loss,Non-Win
3900545,Lyon,Striker,497.90002,5519.2,0.09021235,Loss,Non-Win
3900545,Lyon,Wide Forward,336.0,5519.2,0.060878385,Loss,Non-Win
3900546,Gazélec Ajaccio,Center Back,951.6,6694.5,0.14214653,Draw,Non-Win
3900546,Gazélec Ajaccio,Central Midfield,1554.6,6694.5,0.23222047,Draw,Non-Win
3900546,Gazélec Ajaccio,Defensive Midfield,593.2,6694.5,0.08861005,Draw,Non-Win
3900546,Gazélec Ajaccio,Fullback,1771.1,6694.5,0.26456046,Draw,Non-Win
3900546,Gazélec Ajaccio,Goalkeeper,1212.1,6694.5,0.18105908,Draw,Non-Win
3900546,Gazélec Ajaccio,Striker,165.3,6694.5,0.024691911,Draw,Non-Win
3900546,Gazélec Ajaccio,Wide Forward,446.6,6694.5,0.06671148,Draw,Non-Win
3900546,Nantes,Attacking Midfield,213.0,6753.3,0.031540137,Draw,Non-Win
3900546,Nantes,Center Back,1328.8,6753.3,0.19676308,Draw,Non-Win
3900546,Nantes,Defensive Midfield,1413.7,6753.3,0.2093347,Draw,Non-Win
3900546,Nantes,Fullback,1025.8,6753.3,0.15189612,Draw,Non-Win
3900546,Nantes,Goalkeeper,2028.2,6753.3,0.30032724,Draw,Non-Win
3900546,Nantes,Striker,56.100002,6753.3,0.008307051,Draw,Non-Win
3900546,Nantes,Wide Forward,687.7,6753.3,0.101831704,Draw,Non-Win
3900548,Bordeaux,Attacking Midfield,573.89996,6263.0,0.091633394,Win,Win
3900548,Bordeaux,Center Back,1631.5,6263.0,0.26049817,Win,Win
3900548,Bordeaux,Central Midfield,388.4,6263.0,0.06201501,Win,Win
3900548,Bordeaux,Defensive Midfield,590.5,6263.0,0.094283886,Win,Win
3900548,Bordeaux,Fullback,1170.0,6263.0,0.18681143,Win,Win
3900548,Bordeaux,Goalkeeper,1117.3,6263.0,0.17839694,Win,Win
3900548,Bordeaux,Wide Forward,791.39996,6263.0,0.12636116,Win,Win
3900548,Guingamp,Center Back,1171.1,5671.8,0.20647766,Loss,Non-Win
3900548,Guingamp,Central Midfield,459.0,5671.8,0.080926694,Loss,Non-Win
3900548,Guingamp,Defensive Midfield,829.2,5671.8,0.14619698,Loss,Non-Win
3900548,Guingamp,Fullback,836.5,5671.8,0.14748405,Loss,Non-Win
3900548,Guingamp,Goalkeeper,1608.2,5671.8,0.28354314,Loss,Non-Win
3900548,Guingamp,Striker,154.09999,5671.8,0.027169505,Loss,Non-Win
3900548,Guingamp,Wide Forward,613.7,5671.8,0.10820199,Loss,Non-Win
3900559,Gazélec Ajaccio,Attacking Midfield,174.9,5615.1,0.031148152,Draw,Non-Win
3900559,Gazélec Ajaccio,Center Back,953.2,5615.1,0.16975655,Draw,Non-Win
3900559,Gazélec Ajaccio,Central Midfield,360.40002,5615.1,0.06418408,Draw,Non-Win
3900559,Gazélec Ajaccio,Defensive Midfield,976.0,5615.1,0.17381702,Draw,Non-Win
3900559,Gazélec Ajaccio,Fullback,1150.6,5615.1,0.20491175,Draw,Non-Win
3900559,Gazélec Ajaccio,Goalkeeper,1524.2999,5615.1,0.27146444,Draw,Non-Win
3900559,Gazélec Ajaccio,Striker,157.79999,5615.1,0.028102791,Draw,Non-Win
3900559,Gazélec Ajaccio,Wide Forward,317.9,5615.1,0.056615196,Draw,Non-Win
3900559,Marseille,Attacking Midfield,240.29999,5397.0,0.044524733,Draw,Non-Win
3900559,Marseille,Center Back,783.0,5397.0,0.1450806,Draw,Non-Win
3900559,Marseille,Central Midfield,270.6,5397.0,0.05013897,Draw,Non-Win
3900559,Marseille,Defensive Midfield,593.7,5397.0,0.11000556,Draw,Non-Win
3900559,Marseille,Fullback,1752.3999,5397.0,0.3246989,Draw,Non-Win
3900559,Marseille,Goalkeeper,879.4,5397.0,0.16294238,Draw,Non-Win
3900559,Marseille,Striker,53.300003,5397.0,0.009875857,Draw,Non-Win
3900559,Marseille,Wide Forward,824.3,5397.0,0.152733,Draw,Non-Win
3900560,Montpellier,Attacking Midfield,303.1,4512.9,0.06716303,Loss,Non-Win
3900560,Montpellier,Center Back,899.7,4512.9,0.19936183,Loss,Non-Win
3900560,Montpellier,Defensive Midfield,814.8,4512.9,0.1805491,Loss,Non-Win
3900560,Montpellier,Fullback,946.1,4512.9,0.20964347,Loss,Non-Win
3900560,Montpellier,Goalkeeper,852.8,4512.9,0.1889694,Loss,Non-Win
3900560,Montpellier,Striker,222.4,4512.9,0.04928095,Loss,Non-Win
3900560,Montpellier,Wide Forward,474.0,4512.9,0.10503224,Loss,Non-Win
3900560,OGC Nice,Center Back,1527.3,4864.0,0.31400084,Win,Win
3900560,OGC Nice,Central Midfield,470.9,4864.0,0.09681332,Win,Win
3900560,OGC Nice,Defensive Midfield,423.6,4864.0,0.087088816,Win,Win
3900560,OGC Nice,Fullback,756.8,4864.0,0.1555921,Win,Win
3900560,OGC Nice,Goalkeeper,947.0,4864.0,0.19469573,Win,Win
3900560,OGC Nice,Striker,738.4,4864.0,0.15180922,Win,Win
3900561,Lille,Center Back,1263.2,5618.5,0.22482868,Draw,Non-Win
3900561,Lille,Central Midfield,1193.0,5618.5,0.21233426,Draw,Non-Win
3900561,Lille,Defensive Midfield,641.60004,5618.5,0.114194185,Draw,Non-Win
3900561,Lille,Fullback,951.60004,5618.5,0.16936906,Draw,Non-Win
3900561,Lille,Goalkeeper,602.10004,5618.5,0.10716384,Draw,Non-Win
3900561,Lille,Striker,149.5,5618.5,0.026608525,Draw,Non-Win
3900561,Lille,Wide Forward,817.5,5618.5,0.14550146,Draw,Non-Win
3900561,Toulouse,Center Back,987.6,5482.6,0.1801335,Draw,Non-Win
3900561,Toulouse,Central Midfield,396.19998,5482.6,0.07226498,Draw,Non-Win
3900561,Toulouse,Defensive Midfield,337.7,5482.6,0.061594866,Draw,Non-Win
3900561,Toulouse,Fullback,854.89996,5482.6,0.15592965,Draw,Non-Win
3900561,Toulouse,Goalkeeper,1853.3,5482.6,0.33803305,Draw,Non-Win
3900561,Toulouse,Striker,198.6,5482.6,0.03622369,Draw,Non-Win
3900561,Toulouse,Wide Forward,854.3,5482.6,0.15582022,Draw,Non-Win
3900563,Guingamp,Center Back,875.1,5667.5,0.1544067,Loss,Non-Win
3900563,Guingamp,Central Midfield,185.0,5667.5,0.03264226,Loss,Non-Win
3900563,Guingamp,Defensive Midfield,701.9,5667.5,0.1238465,Loss,Non-Win
3900563,Guingamp,Fullback,1238.5,5667.5,0.21852669,Loss,Non-Win
3900563,Guingamp,Goalkeeper,1709.7,5667.5,0.3016674,Loss,Non-Win
3900563,Guingamp,Striker,322.8,5667.5,0.05695633,Loss,Non-Win
3900563,Guingamp,Wide Forward,634.5,5667.5,0.11195412,Loss,Non-Win
3900563,Rennes,Attacking Midfield,405.0,5830.6,0.069461115,Win,Win
3900563,Rennes,Center Back,1168.1,5830.6,0.20033959,Win,Win
3900563,Rennes,Defensive Midfield,639.2,5830.6,0.10962851,Win,Win
3900563,Rennes,Fullback,1101.2,5830.6,0.18886563,Win,Win
3900563,Rennes,Goalkeeper,1798.3,5830.6,0.30842453,Win,Win
3900563,Rennes,Striker,121.59999,5830.6,0.020855485,Win,Win
3900563,Rennes,Wide Forward,597.19995,5830.6,0.10242513,Win,Win
3900566,Bastia,Attacking Midfield,31.8,5681.7,0.005596916,Win,Win
3900566,Bastia,Center Back,579.6,5681.7,0.10201171,Win,Win
3900566,Bastia,Central Midfield,605.6,5681.7,0.10658781,Win,Win
3900566,Bastia,Defensive Midfield,424.7,5681.7,0.074748755,Win,Win
3900566,Bastia,Fullback,1302.6,5681.7,0.22926235,Win,Win
3900566,Bastia,Goalkeeper,1902.8,5681.7,0.33489975,Win,Win
3900566,Bastia,Striker,166.8,5681.7,0.029357411,Win,Win
3900566,Bastia,Wide Forward,667.8,5681.7,0.11753524,Win,Win
3900566,Stade de Reims,Attacking Midfield,115.30002,5876.7,0.019619858,Loss,Non-Win
3900566,Stade de Reims,Center Back,1123.5,5876.7,0.19117871,Loss,Non-Win
3900566,Stade de Reims,Central Midfield,632.39996,5876.7,0.1076114,Loss,Non-Win
3900566,Stade de Reims,Defensive Midfield,497.4,5876.7,0.08463933,Loss,Non-Win
3900566,Stade de Reims,Fullback,1675.6,5876.7,0.285126,Loss,Non-Win
3900566,Stade de Reims,Goalkeeper,900.6,5876.7,0.15324926,Loss,Non-Win
3900566,Stade de Reims,Striker,115.600006,5876.7,0.019670904,Loss,Non-Win
3900566,Stade de Reims,Wide Forward,816.3,5876.7,0.13890448,Loss,Non-Win
3900571,Lorient,Attacking Midfield,89.5,5837.2,0.015332693,Draw,Non-Win
3900571,Lorient,Center Back,725.3,5837.2,0.12425477,Draw,Non-Win
3900571,Lorient,Central Midfield,627.2,5837.2,0.10744877,Draw,Non-Win
3900571,Lorient,Defensive Midfield,393.3,5837.2,0.06737819,Draw,Non-Win
3900571,Lorient,Fullback,1246.9,5837.2,0.21361269,Draw,Non-Win
3900571,Lorient,Goalkeeper,1956.7001,5837.2,0.33521208,Draw,Non-Win
3900571,Lorient,Striker,116.6,5837.2,0.019975329,Draw,Non-Win
3900571,Lorient,Wide Forward,681.69995,5837.2,0.11678543,Draw,Non-Win
3900571,Rennes,Center Back,2003.8,5269.2,0.38028544,Draw,Non-Win
3900571,Rennes,Central Midfield,1100.4,5269.2,0.20883626,Draw,Non-Win
3900571,Rennes,Defensive Midfield,179.90001,5269.2,0.034141805,Draw,Non-Win
3900571,Rennes,Fullback,557.2,5269.2,0.105746605,Draw,Non-Win
3900571,Rennes,Goalkeeper,791.9,5269.2,0.15028846,Draw,Non-Win
3900571,Rennes,Striker,13.300003,5269.2,0.0025241028,Draw,Non-Win
3900571,Rennes,Wide Forward,622.7,5269.2,0.11817733,Draw,Non-Win
3900573,Angers,Center Back,1182.4,5949.9,0.19872604,Win,Win
3900573,Angers,Central Midfield,790.80005,5949.9,0.1329098,Win,Win
3900573,Angers,Defensive Midfield,747.3,5949.9,0.12559874,Win,Win
3900573,Angers,Fullback,1097.0,5949.9,0.18437284,Win,Win
3900573,Angers,Goalkeeper,1253.6,5949.9,0.21069261,Win,Win
3900573,Angers,Striker,235.2,5949.9,0.039530076,Win,Win
3900573,Angers,Wide Forward,643.6,5949.9,0.10816988,Win,Win
3900573,Caen,Center Back,1129.0,5186.5,0.21768051,Loss,Non-Win
3900573,Caen,Central Midfield,692.3,5186.5,0.13348114,Loss,Non-Win
3900573,Caen,Defensive Midfield,622.0,5186.5,0.119926736,Loss,Non-Win
3900573,Caen,Fullback,814.7,5186.5,0.15708089,Loss,Non-Win
3900573,Caen,Goalkeeper,1067.2,5186.5,0.20576496,Loss,Non-Win
3900573,Caen,Striker,157.6,5186.5,0.030386582,Loss,Non-Win
3900573,Caen,Wide Forward,703.7,5186.5,0.13567917,Loss,Non-Win
3900578,Lille,Attacking Midfield,88.6,4350.9,0.020363603,Draw,Non-Win
3900578,Lille,Center Back,1119.8,4350.9,0.25737205,Draw,Non-Win
3900578,Lille,Central Midfield,206.9,4350.9,0.04755338,Draw,Non-Win
3900578,Lille,Defensive Midfield,650.89996,4350.9,0.14960122,Draw,Non-Win
3900578,Lille,Fullback,840.7,4350.9,0.1932244,Draw,Non-Win
3900578,Lille,Goalkeeper,563.8,4350.9,0.12958239,Draw,Non-Win
3900578,Lille,Striker,138.59999,4350.9,0.031855475,Draw,Non-Win
3900578,Lille,Wide Forward,741.6,4350.9,0.1704475,Draw,Non-Win
3900578,OGC Nice,Attacking Midfield,159.7,4829.3,0.033068977,Draw,Non-Win
3900578,OGC Nice,Center Back,1154.9,4829.3,0.2391444,Draw,Non-Win
3900578,OGC Nice,Central Midfield,326.4,4829.3,0.067587435,Draw,Non-Win
3900578,OGC Nice,Defensive Midfield,505.1,4829.3,0.10459074,Draw,Non-Win
3900578,OGC Nice,Fullback,1159.6,4829.3,0.24011762,Draw,Non-Win
3900578,OGC Nice,Goalkeeper,1099.5,4829.3,0.22767276,Draw,Non-Win
3900578,OGC Nice,Striker,126.89999,4829.3,0.026277099,Draw,Non-Win
3900578,OGC Nice,Wide Forward,297.2,4829.3,0.061541013,Draw,Non-Win
3900585,Paris Saint-Germain,Center Back,1446.3,5373.0,0.26917922,Win,Win
3900585,Paris Saint-Germain,Central Midfield,976.2,5373.0,0.18168621,Win,Win
3900585,Paris Saint-Germain,Defensive Midfield,775.69995,5373.0,0.14436999,Win,Win
3900585,Paris Saint-Germain,Fullback,779.9,5373.0,0.14515169,Win,Win
3900585,Paris Saint-Germain,Goalkeeper,536.0,5373.0,0.09975805,Win,Win
3900585,Paris Saint-Germain,Striker,267.59998,5373.0,0.049804576,Win,Win
3900585,Paris Saint-Germain,Wide Forward,591.3,5373.0,0.110050246,Win,Win
3900585,Toulouse,Center Back,1357.8,4604.7,0.29487264,Loss,Non-Win
3900585,Toulouse,Defensive Midfield,484.8,4604.7,0.10528372,Loss,Non-Win
3900585,Toulouse,Fullback,574.39996,4604.7,0.1247421,Loss,Non-Win
3900585,Toulouse,Goalkeeper,1313.4,4604.7,0.2852303,Loss,Non-Win
3900585,Toulouse,Striker,137.2,4604.7,0.029795641,Loss,Non-Win
3900585,Toulouse,Wide Forward,737.1,4604.7,0.16007556,Loss,Non-Win
3900588,AS Monaco,Attacking Midfield,458.5,5932.8,0.07728223,Win,Win
3900588,AS Monaco,Center Back,1070.2,5932.8,0.180387,Win,Win
3900588,AS Monaco,Defensive Midfield,919.5,5932.8,0.15498585,Win,Win
3900588,AS Monaco,Fullback,994.0,5932.8,0.16754316,Win,Win
3900588,AS Monaco,Goalkeeper,1424.6,5932.8,0.2401227,Win,Win
3900588,AS Monaco,Striker,215.8,5932.8,0.03637406,Win,Win
3900588,AS Monaco,Wide Forward,850.2,5932.8,0.14330502,Win,Win
3900588,Lorient,Center Back,886.4,6378.7,0.13896248,Loss,Non-Win
3900588,Lorient,Central Midfield,709.7,6378.7,0.11126091,Loss,Non-Win
3900588,Lorient,Defensive Midfield,476.7,6378.7,0.07473309,Loss,Non-Win
3900588,Lorient,Fullback,1323.9,6378.7,0.20755012,Loss,Non-Win
3900588,Lorient,Goalkeeper,1698.1,6378.7,0.2662141,Loss,Non-Win
3900588,Lorient,Striker,179.59999,6378.7,0.028156204,Loss,Non-Win
3900588,Lorient,Wide Forward,1104.3,6378.7,0.17312305,Loss,Non-Win
3900594,Bordeaux,Attacking Midfield,25.900002,5276.9004,0.0049081845,Draw,Non-Win
3900594,Bordeaux,Center Back,993.8,5276.9004,0.18833025,Draw,Non-Win
3900594,Bordeaux,Central Midfield,300.0,5276.9004,0.056851555,Draw,Non-Win
3900594,Bordeaux,Defensive Midfield,719.6,5276.9004,0.13636793,Draw,Non-Win
3900594,Bordeaux,Fullback,1494.3,5276.9004,0.2831776,Draw,Non-Win
3900594,Bordeaux,Goalkeeper,1055.7001,5276.9004,0.20006064,Draw,Non-Win
3900594,Bordeaux,Striker,44.999992,5276.9004,0.008527732,Draw,Non-Win
3900594,Bordeaux,Wide Forward,642.60004,5276.9004,0.121776044,Draw,Non-Win
3900594,Nantes,Attacking Midfield,68.59999,5298.0996,0.012948037,Draw,Non-Win
3900594,Nantes,Center Back,722.5,5298.0996,0.13636965,Draw,Non-Win
3900594,Nantes,Defensive Midfield,476.6,5298.0996,0.08995678,Draw,Non-Win
3900594,Nantes,Fullback,1354.6,5298.0996,0.25567657,Draw,Non-Win
3900594,Nantes,Goalkeeper,1935.2,5298.0996,0.36526304,Draw,Non-Win
3900594,Nantes,Striker,174.4,5298.0996,0.032917462,Draw,Non-Win
3900594,Nantes,Wide Forward,566.2,5298.0996,0.10686851,Draw,Non-Win
3900602,Lorient,Center Back,474.4,6059.8,0.07828642,Win,Win
3900602,Lorient,Central Midfield,167.0,6059.8,0.027558666,Win,Win
3900602,Lorient,Defensive Midfield,686.5,6059.8,0.11328757,Win,Win
3900602,Lorient,Fullback,1168.0,6059.8,0.19274564,Win,Win
3900602,Lorient,Goalkeeper,2344.0,6059.8,0.38681147,Win,Win
3900602,Lorient,Striker,215.6,6059.8,0.035578735,Win,Win
3900602,Lorient,Wide Forward,1004.3,6059.8,0.16573155,Win,Win
3900602,Stade de Reims,Attacking Midfield,304.6,6485.7,0.04696486,Loss,Non-Win
3900602,Stade de Reims,Center Back,2011.3,6485.7,0.310113,Loss,Non-Win
3900602,Stade de Reims,Defensive Midfield,1154.6,6485.7,0.17802241,Loss,Non-Win
3900602,Stade de Reims,Fullback,1304.2,6485.7,0.20108853,Loss,Non-Win
3900602,Stade de Reims,Goalkeeper,813.4,6485.7,0.12541437,Loss,Non-Win
3900602,Stade de Reims,Striker,208.5,6485.7,0.032147646,Loss,Non-Win
3900602,Stade de Reims,Wide Forward,689.1,6485.7,0.106249124,Loss,Non-Win
3900605,Bastia,Attacking Midfield,219.0,5417.5,0.04042455,Win,Win
3900605,Bastia,Center Back,647.8,5417.5,0.11957545,Win,Win
3900605,Bastia,Defensive Midfield,622.9,5417.5,0.11497924,Win,Win
3900605,Bastia,Fullback,1302.6,5417.5,0.240443,Win,Win
3900605,Bastia,Goalkeeper,1725.4,5417.5,0.3184864,Win,Win
3900605,Bastia,Striker,214.29999,5417.5,0.039556988,Win,Win
3900605,Bastia,Wide Forward,685.5,5417.5,0.12653437,Win,Win
3900605,Lyon,Attacking Midfield,386.90002,5345.1,0.07238406,Loss,Non-Win
3900605,Lyon,Center Back,1770.7,5345.1,0.33127534,Loss,Non-Win
3900605,Lyon,Central Midfield,330.69998,5345.1,0.061869744,Loss,Non-Win
3900605,Lyon,Defensive Midfield,896.1,5345.1,0.16764887,Loss,Non-Win
3900605,Lyon,Fullback,1066.5,5345.1,0.19952853,Loss,Non-Win
3900605,Lyon,Goalkeeper,258.0,5345.1,0.04826851,Loss,Non-Win
3900605,Lyon,Striker,97.7,5345.1,0.018278422,Loss,Non-Win
3900605,Lyon,Wide Forward,538.5,5345.1,0.100746475,Loss,Non-Win
3900606,Nantes,Attacking Midfield,216.09999,6169.4,0.035027716,Win,Win
3900606,Nantes,Center Back,1435.0,6169.4,0.2325996,Win,Win
3900606,Nantes,Defensive Midfield,648.8,6169.4,0.1051642,Win,Win
3900606,Nantes,Fullback,1148.2,6169.4,0.18611209,Win,Win
3900606,Nantes,Goalkeeper,1423.6,6169.4,0.23075177,Win,Win
3900606,Nantes,Striker,200.0,6169.4,0.032418065,Win,Win
3900606,Nantes,Wide Forward,1097.7,6169.4,0.17792654,Win,Win
3900606,Troyes,Attacking Midfield,543.9,5558.3,0.09785367,Loss,Non-Win
3900606,Troyes,Center Back,1181.3,5558.3,0.21252903,Loss,Non-Win
3900606,Troyes,Defensive Midfield,851.1,5558.3,0.15312237,Loss,Non-Win
3900606,Troyes,Fullback,1107.2,5558.3,0.19919759,Loss,Non-Win
3900606,Troyes,Goalkeeper,911.5,5558.3,0.163989,Loss,Non-Win
3900606,Troyes,Striker,115.399994,5558.3,0.020761743,Loss,Non-Win
3900606,Troyes,Wide Forward,847.89996,5558.3,0.15254664,Loss,Non-Win
3900610,Marseille,Attacking Midfield,265.59998,5870.2,0.045245472,Win,Win
3900610,Marseille,Center Back,1014.4,5870.2,0.17280501,Win,Win
3900610,Marseille,Defensive Midfield,1050.1,5870.2,0.17888656,Win,Win
3900610,Marseille,Fullback,1342.6,5870.2,0.22871451,Win,Win
3900610,Marseille,Goalkeeper,1408.1,5870.2,0.23987256,Win,Win
3900610,Marseille,Striker,132.0,5870.2,0.022486456,Win,Win
3900610,Marseille,Wide Forward,657.4,5870.2,0.11198937,Win,Win
3900610,Montpellier,Attacking Midfield,170.59999,5138.7,0.033199053,Loss,Non-Win
3900610,Montpellier,Center Back,1127.5,5138.7,0.21941346,Loss,Non-Win
3900610,Montpellier,Central Midfield,936.3,5138.7,0.1822056,Loss,Non-Win
3900610,Montpellier,Defensive Midfield,542.3,5138.7,0.10553252,Loss,Non-Win
3900610,Montpellier,Fullback,1160.7001,5138.7,0.22587426,Loss,Non-Win
3900610,Montpellier,Goalkeeper,571.1,5138.7,0.11113705,Loss,Non-Win
3900610,Montpellier,Striker,124.600006,5138.7,0.024247378,Loss,Non-Win
3900610,Montpellier,Wide Forward,505.60004,5138.7,0.09839065,Loss,Non-Win
3900614,Caen,Center Back,1419.1,5312.2,0.26713976,Loss,Non-Win
3900614,Caen,Central Midfield,412.0,5312.2,0.07755732,Loss,Non-Win
3900614,Caen,Defensive Midfield,299.0,5312.2,0.05628553,Loss,Non-Win
3900614,Caen,Fullback,941.5,5312.2,0.17723353,Loss,Non-Win
3900614,Caen,Goalkeeper,1450.7999,5312.2,0.27310717,Loss,Non-Win
3900614,Caen,Striker,256.1,5312.2,0.04820978,Loss,Non-Win
3900614,Caen,Wide Forward,533.7,5312.2,0.10046685,Loss,Non-Win
3900614,Lille,Center Back,1168.7,5645.1,0.20702909,Win,Win
3900614,Lille,Central Midfield,1249.7,5645.1,0.22137782,Win,Win
3900614,Lille,Defensive Midfield,387.3,5645.1,0.06860817,Win,Win
3900614,Lille,Fullback,879.30005,5645.1,0.15576342,Win,Win
3900614,Lille,Goalkeeper,782.8,5645.1,0.13866892,Win,Win
3900614,Lille,Striker,152.0,5645.1,0.026926005,Win,Win
3900614,Lille,Wide Forward,1025.3,5645.1,0.18162654,Win,Win
3900619,Rennes,Attacking Midfield,328.49997,5562.7,0.05905405,Loss,Non-Win
3900619,Rennes,Center Back,800.5,5562.7,0.14390494,Loss,Non-Win
3900619,Rennes,Central Midfield,122.9,5562.7,0.022093587,Loss,Non-Win
3900619,Rennes,Defensive Midfield,802.3,5562.7,0.14422852,Loss,Non-Win
3900619,Rennes,Fullback,1318.8,5562.7,0.23707911,Loss,Non-Win
3900619,Rennes,Goalkeeper,1346.8,5562.7,0.24211264,Loss,Non-Win
3900619,Rennes,Striker,154.49998,5562.7,0.027774278,Loss,Non-Win
3900619,Rennes,Wide Forward,688.4,5562.7,0.123752855,Loss,Non-Win
3900619,Saint-Étienne,Center Back,1079.9,5953.5,0.18138911,Win,Win
3900619,Saint-Étienne,Central Midfield,941.9,5953.5,0.15820946,Win,Win
3900619,Saint-Étienne,Defensive Midfield,280.69998,5953.5,0.047148734,Win,Win
3900619,Saint-Étienne,Fullback,1505.2001,5953.5,0.2528261,Win,Win
3900619,Saint-Étienne,Goalkeeper,1602.9,5953.5,0.2692366,Win,Win
3900619,Saint-Étienne,Striker,72.4,5953.5,0.012160914,Win,Win
3900619,Saint-Étienne,Wide Forward,470.5,5953.5,0.07902914,Win,Win
3900620,Caen,Attacking Midfield,196.30002,5537.1,0.035451774,Loss,Non-Win
3900620,Caen,Center Back,686.7,5537.1,0.12401799,Loss,Non-Win
3900620,Caen,Central Midfield,426.00003,5537.1,0.07693558,Loss,Non-Win
3900620,Caen,Defensive Midfield,821.7,5537.1,0.14839898,Loss,Non-Win
3900620,Caen,Fullback,1315.7,5537.1,0.23761535,Loss,Non-Win
3900620,Caen,Goalkeeper,1483.0,5537.1,0.26782972,Loss,Non-Win
3900620,Caen,Striker,201.0,5537.1,0.03630059,Loss,Non-Win
3900620,Caen,Wide Forward,406.7,5537.1,0.07345,Loss,Non-Win
3900620,Stade de Reims,Attacking Midfield,655.8,5476.0,0.11975895,Win,Win
3900620,Stade de Reims,Center Back,1189.2,5476.0,0.21716581,Win,Win
3900620,Stade de Reims,Defensive Midfield,489.19998,5476.0,0.08933528,Win,Win
3900620,Stade de Reims,Fullback,1122.7,5476.0,0.2050219,Win,Win
3900620,Stade de Reims,Goalkeeper,1623.8,5476.0,0.29653034,Win,Win
3900620,Stade de Reims,Striker,395.30002,5476.0,0.07218773,Win,Win
3900623,Lorient,Center Back,658.1,6663.5,0.09876191,Draw,Non-Win
3900623,Lorient,Defensive Midfield,1010.9,6663.5,0.15170707,Draw,Non-Win
3900623,Lorient,Fullback,1042.4,6663.5,0.15643431,Draw,Non-Win
3900623,Lorient,Goalkeeper,2219.6,6663.5,0.33309823,Draw,Non-Win
3900623,Lorient,Striker,327.5,6663.5,0.049148347,Draw,Non-Win
3900623,Lorient,Wide Forward,1405.0,6663.5,0.21085015,Draw,Non-Win
3900623,Montpellier,Attacking Midfield,596.8,5847.3003,0.10206419,Draw,Non-Win
3900623,Montpellier,Center Back,1514.7001,5847.3003,0.25904262,Draw,Non-Win
3900623,Montpellier,Central Midfield,974.8,5847.3003,0.16670941,Draw,Non-Win
3900623,Montpellier,Defensive Midfield,816.5,5847.3003,0.1396371,Draw,Non-Win
3900623,Montpellier,Fullback,859.69995,5847.3003,0.14702511,Draw,Non-Win
3900623,Montpellier,Goalkeeper,614.2,5847.3003,0.10503993,Draw,Non-Win
3900623,Montpellier,Striker,179.4,5847.3003,0.030680824,Draw,Non-Win
3900623,Montpellier,Wide Forward,291.2,5847.3003,0.04980076,Draw,Non-Win
3900624,Angers,Center Back,958.8,5212.9,0.18392833,Loss,Non-Win
3900624,Angers,Central Midfield,946.8,5212.9,0.18162635,Loss,Non-Win
3900624,Angers,Defensive Midfield,40.700005,5212.9,0.007807555,Loss,Non-Win
3900624,Angers,Fullback,961.2,5212.9,0.18438873,Loss,Non-Win
3900624,Angers,Goalkeeper,1315.9,5212.9,0.25243148,Loss,Non-Win
3900624,Angers,Striker,126.200005,5212.9,0.024209175,Loss,Non-Win
3900624,Angers,Wide Forward,863.3,5212.9,0.16560839,Loss,Non-Win
3900624,Lyon,Center Back,1342.5,5224.9,0.25694272,Win,Win
3900624,Lyon,Central Midfield,1123.1,5224.9,0.21495149,Win,Win
3900624,Lyon,Defensive Midfield,341.2,5224.9,0.06530269,Win,Win
3900624,Lyon,Fullback,1119.2,5224.9,0.21420506,Win,Win
3900624,Lyon,Goalkeeper,619.4,5224.9,0.11854773,Win,Win
3900624,Lyon,Striker,86.700005,5224.9,0.01659362,Win,Win
3900624,Lyon,Wide Forward,592.8,5224.9,0.11345672,Win,Win
3900628,Lille,Center Back,578.0,5039.2,0.11470074,Draw,Non-Win
3900628,Lille,Central Midfield,743.9,5039.2,0.14762264,Draw,Non-Win
3900628,Lille,Defensive Midfield,614.9,5039.2,0.12202334,Draw,Non-Win
